query,top_intent
Events going on now,GET_EVENT
concert options near me,GET_EVENT
New York City things to do for tomorrow,GET_EVENT
Which weekend is Santa picture taking with pets at Petco,GET_EVENT
What's happening in El Paso tonight,GET_EVENT
Christmas events in New York,GET_EVENT
Cool events in Oklahoma City,GET_EVENT
what is there to do in Los Angeles during Christmas time,GET_EVENT
What's happening in Lafayette after the festival of lights,GET_EVENT
What are the events for today,GET_EVENT
Cocktail related events in the Bay Area,GET_EVENT
anything pet friendly going on tomorrow,GET_EVENT
List some events that are planned for Mardi Gras in 2018,GET_EVENT
Is there a concert going on soon,GET_EVENT
Events in Seattle,GET_EVENT
"I want to go to a nice concert in one month, help",GET_EVENT
Free things to do in Brooklyn this weekend,GET_EVENT
Candelight Christmas eve services near me,GET_EVENT
concerts by Katy Perry in my neighborhood,GET_EVENT
concerts by bruno mars this weekend,GET_EVENT
Are there any Christmas parades happening in Chicago this month,GET_EVENT
Concerts by Xscape,GET_EVENT
What is there to do outside tomorrow,GET_EVENT
New Year's parties in Raleigh,GET_EVENT
Christmas cookie parties,GET_EVENT
Comedy shows in New York next weekend,GET_EVENT
What is happening in the Bronx tonight,GET_EVENT
christmas fairs on oahu,GET_EVENT
Any ice skating going on in Kansas City,GET_EVENT
Saturday brunch locations,GET_EVENT
Any festival near me today,GET_EVENT
Kenny Chesney concerts in January,GET_EVENT
Movie events in San Diego tonight,GET_EVENT
What is happening in Downtown Vegas this week,GET_EVENT
family friendly events near me this weekend,GET_EVENT
what's up for tomorrow,GET_EVENT
What outdoor events will be going on this weekend near me,GET_EVENT
I need to find a Tupperware party,GET_EVENT
What's happening in Branson tonight,GET_EVENT
Is Kelly Clarkson having a concert tonight at 9 pm at the bay center,GET_EVENT
times of xmas mass at the closest church,GET_EVENT
things to do in france tomorrow,GET_EVENT
art classes going on this weekend near me,GET_EVENT
classic car events near me,GET_EVENT
Pumpkin festival near me this week,GET_EVENT
When will the next music festival be in Mountain View this year,GET_EVENT
Are there any festivals in Orlando this weekend,GET_EVENT
is there a santa's workshop in big bear this year,GET_EVENT
Find me something to do in Boston this weekend,GET_EVENT
when is the boston marathon,GET_EVENT
music festivals happening in Ohio next year,GET_EVENT
Are there any fundraising events coming up in Riverside next week,GET_EVENT
"What is there to do in Boston, MA this weekend",GET_EVENT
are any tso concerts scheduled nearby in december,GET_EVENT
I need something to do tonight,GET_EVENT
Tell me what video game events are available in Vancouver during March,GET_EVENT
Festivities for Christmas Eve in New York City,GET_EVENT
Whats going on in this area tonight,GET_EVENT
What can I do in Fairfax tomorrow,GET_EVENT
are there any good concerts on the mississippi gulf coast this weekend,GET_EVENT
I need to find a holiday event for this weekend. Preferably one with Santa,GET_EVENT
holiday parties,GET_EVENT
What festivals are for families around October,GET_EVENT
Any shows on Saturday at SeaWorld,GET_EVENT
Things to do in Los Angeles next weekend,GET_EVENT
What's happening in Cedar Park this weekend for families,GET_EVENT
Anything happening in Richardson this weekend,GET_EVENT
What christmas stuff is happening at hershey,GET_EVENT
Can you show me Christmas events in Melbourne for this weekend,GET_EVENT
cookie decorating parties,GET_EVENT
anything going on tomorrow,GET_EVENT
what time is trick or treating in my neighborhood,GET_EVENT
Does Albany Oregon do Christmas caroling,GET_EVENT
Things to do on Sea Island Next Friday Night,GET_EVENT
Any kids events going on this weekend in Newport,GET_EVENT
Are there things to do in Charleston tonight,GET_EVENT
Events in Atlanta,GET_EVENT
What plays are on Broadway,GET_EVENT
List of events in Chicago next week,GET_EVENT
Breakfast with Santa events next week,GET_EVENT
What is the holiday schedule of events for SeaWorld in San Diego for next week,GET_EVENT
5k races in New England this year,GET_EVENT
I'd like to see an art gallery showing this weekend if I don't have to drive too far,GET_EVENT
Upcoming concerts NYC,GET_EVENT
Are there some boat shows going on downtown this month,GET_EVENT
any cool parties near me starting at 11pm,GET_EVENT
Spring events outside,GET_EVENT
when is the tree lighting in piedmont park,GET_EVENT
what time does santa start at the festival of lights tonight,GET_EVENT
What events are happening in Sacramento tonight,GET_EVENT
Thursday night events,GET_EVENT
Where can I find a kid friendly concert in a park in Summit County,GET_EVENT
Food tasting events in Manhattan tonight,GET_EVENT
What's going on next month,GET_EVENT
Best light display in my area,GET_EVENT
Anything happening this weekend downtown Miami,GET_EVENT
opera concerts near me,GET_EVENT
What shows are at the Sokol next month,GET_EVENT
what is there to do today please,GET_EVENT
Football watch parties this weekend,GET_EVENT
"Local music this weekend, in Boston, at 8pm",GET_EVENT
Rihanna concert going on this month in Miami,GET_EVENT
searching for something to do,GET_EVENT
Are there Pampered Chef parties around,GET_EVENT
Is the Seeing Red party at Legends on Saturday,GET_EVENT
things to do in orange county tonight,GET_EVENT
Holiday pictures for dogs near me this weekend,GET_EVENT
Events at Six Flags Over Texas,GET_EVENT
Fun things to do for computer nerds in Tampa next weekend,GET_EVENT
What's going on at the Orpheum Theater tonight,GET_EVENT
halloween parties in los angeles,GET_EVENT
Concerts for Selena Gomez next weekend,GET_EVENT
fun events this weekend,GET_EVENT
do i have any events to attend this weekend,GET_EVENT
next christmas concert,GET_EVENT
Any food & wine events near me today,GET_EVENT
Hanukkah celebrations in Columbia next week,GET_EVENT
What music festivals are coming to Portland summer 2018,GET_EVENT
Are there any large parties happening in Bellevue this week,GET_EVENT
Christmas parades in the area,GET_EVENT
Any ice skating parties this weekend,GET_EVENT
"Please, find me something to do tomorrow",GET_EVENT
Which comedians are in the city tonight,GET_EVENT
are there any concerts within the next week,GET_EVENT
bar crawls in wrigleyville,GET_EVENT
Is the LA Chocolate Festival tomorrow,GET_EVENT
metal concerts within 5 minutes of my area this week,GET_EVENT
Things to do in Atlanta next weekend,GET_EVENT
Concerts happening in New York tomorrow,GET_EVENT
anything happening today in provo,GET_EVENT
new years eve dinner in detroit,GET_EVENT
Anything exciting happening at Amway this weekend,GET_EVENT
Is there anything going on in Midtown Crossing tonight,GET_EVENT
Sporting events in Raleigh next week,GET_EVENT
Things to do in Daytona next October,GET_EVENT
Parties near me,GET_EVENT
What events are happening at the Mesquite Arena next month,GET_EVENT
family friendly events after 6pm tonight,GET_EVENT
Live music near me,GET_EVENT
holiday parties,GET_EVENT
Concerts by the beach this weekend,GET_EVENT
Acting workshops in Cambridge for January,GET_EVENT
free events for families in detroit tomorrow,GET_EVENT
are there any shows playing at the Aronoff center this friday night,GET_EVENT
What events are happening today,GET_EVENT
dog walking clubs,GET_EVENT
any stand up comedy shows to go to on friday,GET_EVENT
Things to do in Sacramento next weekend,GET_EVENT
anything I would like happening in ann arbor this month,GET_EVENT
events for Philadelphia,GET_EVENT
Any music playing tonight,GET_EVENT
Is there a Pink concert in Las Vegas before the end of the year,GET_EVENT
Is Yo Gabba Gabba! playing at the Ohio theater this month,GET_EVENT
What is going on in Raleigh tomorrow,GET_EVENT
Where can I celebrate Cinco de Mayo,GET_EVENT
Are there any surfing competitions in Hawaii this summer,GET_EVENT
Places to visit in the morning,GET_EVENT
List any musical theater events in Dallas this weekend,GET_EVENT
Any cool live music this coming weekend,GET_EVENT
Cooking decorating events in Hollywood tonight at 7pm,GET_EVENT
Tell me a family friendly event that I can go to on New Year's Eve,GET_EVENT
I want to hear a list of concerts happening today,GET_EVENT
garage sales next weekend,GET_EVENT
Are they still have this annual St. Patty's Day parade this year,GET_EVENT
whats happening in portland tonight,GET_EVENT
Homeowners Association Meeting Rambleridge December,GET_EVENT
things to do in portland tonight,GET_EVENT
What events are happening in San Diego this weekend,GET_EVENT
Kid-friendly fitness events in Oakland,GET_EVENT
Harvest festival near Allentown Pennsylvania next month,GET_EVENT
What events are nearby,GET_EVENT
What's showing at the DMA,GET_EVENT
Are there any family-friendly events in Astoria tonight,GET_EVENT
Concerts happening in Austin tomorrow night,GET_EVENT
Are there any events in Fairborn next weekend,GET_EVENT
New Year's Eve parties in Boston this month,GET_EVENT
any concerts in Savannah,GET_EVENT
Any fashion events today,GET_EVENT
family friendly activities in Rock Hill,GET_EVENT
Where is the Fourth of July festival in Seneca this year,GET_EVENT
what is going on next weekend in Thornton Colorado,GET_EVENT
Tree lighting ceremonies,GET_EVENT
Children's face painting,GET_EVENT
Can you look and find something to do while in Fairfield next week,GET_EVENT
What's happening Saturday night,GET_EVENT
Big events coming up in Virginia in 2018,GET_EVENT
Schedule of fireworks in Huntington Beach on NYE,GET_EVENT
Vegan festivals near fort Lauderdale this winter,GET_EVENT
Fun things to do in Orlando,GET_EVENT
Are there any kid-friendly events at the Broadway library today,GET_EVENT
Family friendly weekend activities in Orlando,GET_EVENT
music events monday november 11,GET_EVENT
I want to go to the Polar Express next weekend,GET_EVENT
wine testing events in peoria this weekend,GET_EVENT
What food events are happening around me right now,GET_EVENT
What's going on in Grand Rapids this weekend,GET_EVENT
festivals in St Augustine this weekend,GET_EVENT
what's happening tonight in Miami,GET_EVENT
Concerts in Macon,GET_EVENT
Any exciting performances in Atlanta this weekend,GET_EVENT
fall festivals for october 2018 locations,GET_EVENT
What's happening in Pittsburgh next week on Tuesday,GET_EVENT
When is the Halloween parade at Disney in Florida,GET_EVENT
Chocolate Tours in Boston,GET_EVENT
"Niall Horan Concert, next Tuesday in Daytona",GET_EVENT
Things to do next Thursday in Georgia,GET_EVENT
What is there to do in Chicago tomorrow,GET_EVENT
any comedy shows this weekend in nyc,GET_EVENT
Any Christmas events going on in Portland this coming weekend,GET_EVENT
Is Metro Community College having cooking classes,GET_EVENT
events in baltimore,GET_EVENT
What to do tonight,GET_EVENT
What big events are planned for Center in the Square this weekend,GET_EVENT
Where can I go skiing in the Poconos this weekend,GET_EVENT
what is there to do tomorrow,GET_EVENT
Greenbay area events for kids,GET_EVENT
What's happening near me tomorrow night,GET_EVENT
Art events this weekend,GET_EVENT
What is happening near me,GET_EVENT
Drag shows in Orlando,GET_EVENT
where is the happening,GET_EVENT
Roosterteeth Expo dates,GET_EVENT
garth brooks concerts in florida this year,GET_EVENT
Cookie decorating contests anywhere,GET_EVENT
searching for art exhibitions around town,GET_EVENT
Are there any music events this month,GET_EVENT
event recommendation for this weekend,GET_EVENT
Any bake sale fundraisers happening this month,GET_EVENT
Are there any events going on today?,GET_EVENT
Music festival in the park this weekend,GET_EVENT
hip hip DJ near me,GET_EVENT
Events going on in Bemidji this weekend,GET_EVENT
Movie night events,GET_EVENT
What events are taking place this month in Cincinnati,GET_EVENT
Are there any farmers markets,GET_EVENT
what family events are happening near me,GET_EVENT
What craft fairs are going on this weekend,GET_EVENT
